OID_,MapTaxlot,instName,Shape_Length,Shape_Area
12697,81024DC01901,Warrenton,1299.892926331557419,18293.292908450235700
12698,81024DC02000,Warrenton,1005.816212715876418,32836.918567684260779
12699,81024DC02100,Warrenton,300.746875719036268,5040.229710233436890
12700,81024DC02200,Warrenton,300.703104756742903,5038.413805197485999
12701,81024DC02300,Warrenton,300.657106440684629,5036.497223485071117
12702,81024DC02400,Warrenton,300.608061683870176,5034.602257716098393
12703,81024DC02500,Warrenton,250.179449666173326,2516.674648437675387
12704,81024DC02600,Warrenton,300.518306450686396,5031.565079759589025
12705,81024DC02700,Warrenton,649.363905239492510,20004.946687997522531
12706,81024DC02800,Warrenton,249.442390988335262,2505.070294278682013
12707,81024DC02900,Warrenton,249.426289936565496,2504.392402017133918
12708,81024DC03000,Warrenton,749.352714487440153,32472.586658959095075
12709,81024DC03100,Warrenton,248.884830167407898,2494.074655847133727
12711,810250000100,Warrenton,3545.331025550550748,372614.002570534124970
12712,810250000200,Warrenton,3381.015043485141632,665294.018561518518254
12713,810250000201,Warrenton,3065.949494303166830,122095.731704404039192
12714,810250000300,Warrenton,18030.732337096851552,2633370.712640378624201
12715,810250000400,Warrenton,6104.857383320202644,1989745.036311919335276
12716,810250000500,Warrenton,21635.040689724373806,5942341.963138805702329
12717,810250000501,Warrenton,1348.322701172662619,104699.956885168692679
12718,810250000504,Warrenton,1187.791795989412549,51354.130558927521633
12719,810250000700,Warrenton,4157.916025090537914,538019.297508828807622
12720,810250000701,Warrenton,1173.799349792545854,64792.343415517876565
12721,810250000702,Warrenton,1854.086973221586049,137727.052385486051207
12722,810250000703,Warrenton,621.026186460629447,23120.727467135977349
12723,810250000704,Warrenton,1751.573843173386194,131790.814947700040648
12726,810260000100,Warrenton,1598.799564320250965,119879.972426636653836
12727,810260000300,Warrenton,2948.912878831275520,311416.106297713937238
12728,810260000400,Warrenton,10269.325479232227735,2209866.799977601505816
12729,810260000402,Warrenton,4454.324729927983753,1128463.958021881058812
12730,810260000403,Warrenton,2974.730335814551836,432502.550568988430314
12731,810260000500,Warrenton,25914.037385414987511,5698830.098089538514614
12732,810260000501,Warrenton,3405.295390143789064,636304.139982022694312
12733,810260000502,Warrenton,2021.240590664721367,186566.943389907159144
12734,810260000503,Warrenton,1440.373426405065857,39609.806860119824705
12735,810260000504,Warrenton,1504.096990831603080,135856.550643388531171
12736,810260000574,Warrenton,114.369660189422106,1040.880185810831790
12737,810260000576,Warrenton,114.369710674104610,1040.881078865586915
12738,810260000580,Warrenton,114.369686553423620,1040.880642994178061
12739,810260000581,Warrenton,114.369680351128110,1040.880535580957712
12740,810260000588,Warrenton,114.369701963869119,1040.880913491353112
12741,810260000590,Warrenton,114.369693383316914,1040.880767883521003
12742,810260000593,Warrenton,114.369711624572872,1040.881091842950127
12743,810260000595,Warrenton,114.369711868071647,1040.881098751575564
12744,810260000596,Warrenton,114.369661300411451,1040.880168299156821
12745,810260000597,Warrenton,114.369688804379578,1040.880687754407518
12746,810260000598,Warrenton,114.369669673963401,1040.880334373023288
12747,810260000800,Warrenton,7916.373621306574933,3456689.123898173216730
12750,810270000100,Warrenton,3252.571628763018452,536530.732749618589878
12751,810270000203,Warrenton,3552.958916399373720,786392.358632325660437
12752,810270000205,Warrenton,1249.262938126078780,89693.457267169578699
12753,810270000206,Warrenton,3214.827810694535856,641411.800132929696701
12754,810270000209,Warrenton,2643.482656063694321,442923.025819204049185
12755,810270000210,Warrenton,2815.688678319400424,336241.010198017756920
12756,810270000211,Warrenton,9063.901231277974148,2695483.363223793916404
12757,810270000212,Warrenton,4129.557234076372879,1124393.284685257589445
12758,810270000213,Warrenton,5696.769676139664625,1871510.558387387543917
12759,810270000214,Warrenton,2783.341420821840529,472851.577041548211128
12760,810270000301,Warrenton,465.857571664331090,13223.143971468580276
12761,810270000400,Warrenton,437.613800088954463,11880.685150674065881
12762,810270000500,Warrenton,437.810923982752968,11890.550787542826583
12763,810270000600,Warrenton,962.296214871749953,56229.631183371973748
12764,810270000700,Warrenton,1200.002554212187306,80000.340561491073458
12765,810270000800,Warrenton,1124.039808551144688,72403.968873950841953
12766,810270002101,Warrenton,799.981352200311903,39998.126942476577824
12768,81027AA00100,Warrenton,1006.401630447204639,60640.037590913867461
12769,81027AA00200,Warrenton,1598.799564320259833,119879.940401575891883
12770,81027AA00300,Warrenton,1262.600830816443022,73644.106846618102281
12771,81027AA00301,Warrenton,469.803226992182942,13486.716678830618548
12772,81027AA00400,Warrenton,866.199511847788358,46619.880303745005222
12773,81027AA00500,Warrenton,1006.400668748604517,60639.989059277220804
12774,81027AA00600,Warrenton,330.201511320887846,6659.567374810785623
12775,81027AA00601,Warrenton,663.401115314303297,16833.490168445270683
12776,81027AA00602,Warrenton,256.601442522789284,3163.557585154474509
12777,81027AA00603,Warrenton,323.198533418017064,6326.925304011975641
12778,81027AA00604,Warrenton,666.398246259764392,19979.887921027624543
12779,81027AA01100,Warrenton,469.798192931597669,13486.368519489535174
12780,81027AA01200,Warrenton,666.201047139638717,23310.014183397681336
12781,81027AA01300,Warrenton,498.151163213665882,15329.841931080190989
12782,81027AA01400,Warrenton,458.771928589783897,12978.747765421136137
12783,81027AA01500,Warrenton,469.799229799195700,13486.447413547215547
12784,81027AA01600,Warrenton,1292.382306560716643,81641.766581713673077
12785,81027AA01700,Warrenton,1200.486098536202917,68853.846671522187535
12786,81027AA01800,Warrenton,529.998779769740167,17549.915697935179196
12787,81027AA01900,Warrenton,970.002295924110967,57649.209050001169089
12788,81027AA02200,Warrenton,830.000917269267461,35550.208691873587668
12789,81027AA02700,Warrenton,469.998352266500717,13499.908515831719342
12790,81027AA02800,Warrenton,839.999730005231868,40499.988624622819771
12791,81027AA02900,Warrenton,829.998918679482131,42299.866022201327723
12792,81027AA03000,Warrenton,836.601818231830293,36493.695178162619413
12793,81027AA03100,Warrenton,629.999492259643375,24299.985023096141958
12794,81027AA03200,Warrenton,459.999280341801807,12500.000038612584831
12795,81027AA03300,Warrenton,389.999780837670357,9499.990475859520302
12796,81027AA03400,Warrenton,730.002203339363632,31050.190099884635856
12797,81027AA03600,Warrenton,660.000705305036831,22999.997982151733595
12798,81027AA03700,Warrenton,183.351662120767145,1153.190229794763809
12799,81027AA04200,Warrenton,547.861868958212426,15810.257775273237712
12800,81027AA04300,Warrenton,489.975460869183109,14250.011379640283849
12801,81027AA04400,Warrenton,389.999780854241806,9499.990476662074798
12802,81027AA04500,Warrenton,344.243716719037025,5784.750657661505102
12803,81027AA04600,Warrenton,461.982429052689326,12807.104627444668949
12804,81027AA04700,Warrenton,399.998852824214509,9999.942640561746884
12805,81027AA04800,Warrenton,383.946950925036219,7478.581315570761944
12806,81027AA04900,Warrenton,464.197573047046887,11688.944218183116391
12807,81027AA05000,Warrenton,305.808741669617575,5145.064403780424072
12808,81027AA05100,Warrenton,703.364177564877082,25420.343353345622745
12810,81027AB00900,Warrenton,1034.000013602109448,51819.440849427111971
12811,81027AB01400,Warrenton,1110.061098311053229,57408.803832940779103
12812,81027AB01600,Warrenton,1226.126317093070838,87897.018438965911628
12813,81027AB01700,Warrenton,300.020685867670409,5000.513090160613501
12814,81027AB01800,Warrenton,628.041498076780044,25103.155683491353557
12815,81027AB02600,Warrenton,750.038376810202180,33752.814359369942395
12816,81027AB02700,Warrenton,716.685977294935128,30010.130988540502585
12817,81027AB02800,Warrenton,490.002491948302861,14250.183076171089851
12818,81027AB02900,Warrenton,300.000138910372129,5000.021285288009494
12819,81027AB03000,Warrenton,555.038993866063947,16091.009192806159263
12820,81027AB03100,Warrenton,400.000851398559860,10000.042569363982693
12821,81027AB03200,Warrenton,400.002849974011610,10000.142499966770629
12822,81027AB03300,Warrenton,490.002491948288764,9750.113955595916195
12823,81027AB03301,Warrenton,490.000493372836956,9749.919092545263993
12824,81027AB03400,Warrenton,590.002167548977354,19000.227338795441028
12825,81027AB03500,Warrenton,590.003129252918143,19500.202606226270291
12826,81027AB03600,Warrenton,599.998279214273111,19999.885281439725077
12827,81027AB03800,Warrenton,1390.002908658748538,76250.132232748495881
12828,81027AB03801,Warrenton,859.999170026193383,45999.973707509634551
12829,81027AB03803,Warrenton,299.998140318843298,4999.921356030872630
12830,81027AB03900,Warrenton,690.001918337226698,19250.204361005591636
12831,81027AB04001,Warrenton,569.969878774218728,20250.318544626687071
12832,81027AB04002,Warrenton,369.999638367518401,6749.936300253835725
12833,81027AB04003,Warrenton,424.050073837769617,11202.490179806769447
12834,81027AB04100,Warrenton,959.999807345526960,56000.009794235913432
12835,81027AB04200,Warrenton,700.000990308305745,30000.077745852013322
12836,81027AB04300,Warrenton,400.002849959681271,10000.142499208226582
12837,81027AB04301,Warrenton,400.000851413996600,10000.042569764256768
12838,81027AB04400,Warrenton,763.478870734097427,36347.813771104258194
12839,81027AB04900,Warrenton,714.725692611082650,28530.854864445478597
12840,81027AB05000,Warrenton,435.250423610617304,11762.424939183825700
12841,81027AB05001,Warrenton,424.683432640743320,11147.338440473709852
12842,81027AB05100,Warrenton,636.529225430883798,23652.932739673364267
12843,81027AB05200,Warrenton,400.000851429461704,10000.042570522800816
12844,81027AB05300,Warrenton,325.212961716316727,6163.447851218046708
12845,81027AB05400,Warrenton,364.482988186826674,8258.082651825701760
12846,81027AB05500,Warrenton,399.998852808763615,9999.942640877980011
12847,81027AB05600,Warrenton,700.000915123299478,25000.128588495314034
12848,81027AB05700,Warrenton,599.998279228603451,19999.885282198261848
12849,81027AB05800,Warrenton,799.997705632978068,39999.770563638005115
12850,81027AB05900,Warrenton,538.248586829166015,16916.777808357717731
12851,81027AB06000,Warrenton,207.385416681262399,2654.810230100008539
12852,81027AB06100,Warrenton,300.000138908625388,5000.021284847114657
12853,81027AB06200,Warrenton,378.894935245783358,6921.159589727523780
12854,81027AB06300,Warrenton,400.512078935245370,10025.437949992809081
12856,81027BA00200,Warrenton,473.542249346593849,6630.995536177604663
12857,81027BA00400,Warrenton,1200.000480437434135,79999.959248626415501
12858,81027BA00600,Warrenton,1200.003365530441897,80000.423900948881055
12859,81027BA00800,Warrenton,1222.690647504208073,65948.172382646662300
12860,81027BA00900,Warrenton,210.469266648080605,2657.867055221021928
12861,81027BA01000,Warrenton,1487.399423133440450,82647.495829557170509
12862,81027BA01100,Warrenton,343.700498078216185,6092.513066701962998
12863,81027BA01200,Warrenton,620.089825689117561,21285.530111602813122
12864,81027BA01300,Warrenton,735.882848641844134,26613.325431922952703
12865,81027BA01400,Warrenton,390.156684949876762,9326.990956222909517
12866,81027BA01500,Warrenton,1507.766565023565818,106863.510714953867137
12867,81027BA02001,Warrenton,498.460674242270102,10593.625057934559663
12868,81027BA02400,Warrenton,676.518114980011205,25395.770393256552779
12869,81027BA02600,Warrenton,950.251162091912875,36891.907811210017826
12870,81027BA03000,Warrenton,641.596254411083009,15522.073707843439479
12871,81027BA03001,Warrenton,525.024552449481121,10958.883472424815409
12872,81027BA03200,Warrenton,336.701919311881454,6654.228746293261793
12873,81027BA03301,Warrenton,518.649905909488893,11857.111721956873225
12874,81027BA03401,Warrenton,699.999953437178647,25000.129527766708634
12875,81027BA03500,Warrenton,699.999953422848307,24999.929669092187396
12876,81027BA03600,Warrenton,726.427487924491857,24450.882703767583735
12877,81027BA03800,Warrenton,670.000776584600203,23500.156247796276148
12878,81027BA03900,Warrenton,670.002294323403930,23500.073583964967838
12879,81027BA04000,Warrenton,370.002155399316223,6750.060987022687186
12880,81027BA04100,Warrenton,829.172527742880675,42285.552132230608549
12881,81027BA04200,Warrenton,299.998140304512958,4999.921355300351024
12882,81027BA04300,Warrenton,399.999814529290234,10000.015708312612333
12883,81027BA04400,Warrenton,400.002849988342007,10000.142500283011032
12884,81027BA04500,Warrenton,799.999629023423154,34999.919456266557972
12885,81027BA04501,Warrenton,300.000138894309202,4999.971319401599430
12886,81027BA04600,Warrenton,600.000202619048878,19999.955528610102192
12887,81027BA04700,Warrenton,938.518766494815395,50896.413119971672131
12888,81027BA05700,Warrenton,695.491713380516671,22411.987323016564915
12889,81027BA05701,Warrenton,537.359259031633428,16092.426339985968298
12890,81027BA05702,Warrenton,520.556673724497614,16066.254597249011567
12891,81027BA05800,Warrenton,355.028404824604536,4440.831007089554987
12892,81027BA05900,Warrenton,339.608687346172815,5494.853017892344724
12893,81027BA05901,Warrenton,500.714861892253623,9088.043832020188347
12894,81027BA06000,Warrenton,678.622215482222032,22571.796348148138350
12895,81027BA06100,Warrenton,1378.958987908140671,50851.775401958424482
12897,81027BB00100,Warrenton,302.000918973228238,5100.015343245811891
12898,81027BB00200,Warrenton,1354.002821555283617,67800.061635510923225
12899,81027BB00300,Warrenton,249.999287406523251,2499.919014007239184
12900,81027BB00400,Warrenton,799.998770694772929,39999.877069571746688
12901,81027BB00500,Warrenton,799.998770702635852,39999.774689623845916
12902,81027BB00600,Warrenton,800.000641384902792,27500.032400753807451
12903,81027BB00700,Warrenton,300.000651235629846,5000.009593075904377
12904,81027BB00701,Warrenton,344.386974303703823,7445.671096375601337
12905,81027BB00800,Warrenton,650.547184817820607,22755.008125050291710
12906,81027BB01700,Warrenton,1145.647628086397390,74112.214889924041927
12907,81027BB01800,Warrenton,800.001222776751661,40000.122277414746350
12908,81027BB01900,Warrenton,800.001222893633667,40000.024944792385213
12909,81027BB02000,Warrenton,800.000641313399456,40000.064131084363908
12910,81027BB02100,Warrenton,1153.999615182879779,75399.958581410712213
12911,81027BB02200,Warrenton,957.451885449870815,50498.211304205673514
12912,81027BB02300,Warrenton,943.898725950441417,53979.933192375247017
12913,81027BB02400,Warrenton,846.476034067752039,43957.548061099441838
12914,81027BB02500,Warrenton,731.380928555104902,32749.262623458151211
12915,81027BB02600,Warrenton,1060.109360377198072,31868.018892824235081
12916,81027BB02700,Warrenton,482.798527166530619,14139.920177372958278
12917,81027BB02800,Warrenton,999.999805063970484,60000.052661989182525
12918,81027BB02900,Warrenton,1015.998527316878267,62399.899997718559462
12919,81027BB03000,Warrenton,866.945584666549735,46895.035123327659676
12920,81027BB03100,Warrenton,857.642177821838118,45927.477768090859172
12921,81027BB03200,Warrenton,1015.999421261543148,62399.916435192986683
12922,81027BB03300,Warrenton,1015.999421343295580,62399.942713525342697
12923,81027BB03400,Warrenton,2394.105753199190531,293789.108683527505491
12925,81027BC00100,Warrenton,583.988866735948704,18828.658239172847971
12926,81027BC00200,Warrenton,595.805255989494754,19290.481375992068934
12927,81027BC00300,Warrenton,605.303379919337203,19965.929433457018604
12928,81027BC00400,Warrenton,427.336877642393517,10968.690702905973012
12929,81027BC00401,Warrenton,429.336359747907977,10980.247754442207224
12930,81027BC00501,Warrenton,642.205176657882475,21199.889389049210877
12931,81027BC00600,Warrenton,609.522514352527082,22293.656638448297599
12932,81027BC00602,Warrenton,215.538718822889791,973.132754091426477
12933,81027BC00702,Warrenton,240.187403444897853,1564.096971435200885
12934,81027BC00900,Warrenton,350.202564447653913,7509.237162358165733
12935,81027BC01000,Warrenton,435.495098633447924,10231.883355318579561
12936,81027BC01001,Warrenton,409.760090436229802,9984.270490668071943
12937,81027BC01002,Warrenton,518.269846443186452,16766.333867626181018
12938,81027BC01100,Warrenton,443.773865038540350,10644.906621987089238
12939,81027BC01200,Warrenton,662.881658089410848,23578.054816562318592
12940,81027BC01400,Warrenton,579.623132628895974,19571.720380583898077
12941,81027BC01502,Warrenton,722.399106304596444,21119.897102222290414
12942,81027BC01600,Warrenton,1311.579500635150225,67225.982476593475440
12943,81027BC01700,Warrenton,427.880816080301429,11526.163932380313781
12944,81027BC01800,Warrenton,240.540991829545760,2097.344858348655634
12945,81027BC01900,Warrenton,216.345686700799320,1696.636953564423948
12946,81027BC02000,Warrenton,446.408705438749507,9024.146466990187037
12947,81027BC02100,Warrenton,652.209313454704784,25373.194918736811815
12948,81027BC02200,Warrenton,789.751573262229499,33474.286059503087017
12949,81027BC02700,Warrenton,2042.252730059527266,173485.919931943673873
12950,81027BC02701,Warrenton,1189.996822284331984,88199.406201954232529
12951,81027BC02702,Warrenton,1365.147088244119459,93372.519080448924797
12952,81027BC02800,Warrenton,870.938218432188478,22996.419128921585070
12953,81027BC02900,Warrenton,497.243594058863096,14088.925170478471045
12954,81027BC03000,Warrenton,282.978920674807625,3411.785752925208726
12955,81027BC03100,Warrenton,300.000138908625388,5000.021284847114657
12956,81027BC03200,Warrenton,300.000138908625388,5000.021285233382514
12957,81027BC03300,Warrenton,299.998140304512958,4999.921355300351024
12958,81027BC03400,Warrenton,399.583488753580411,9999.545087969301676
12959,81027BC03500,Warrenton,575.519773837552975,18595.080276593755116
12960,81027BC03600,Warrenton,533.473912909748833,17123.469642282791028
12961,81027BC03700,Warrenton,314.488607606257347,1862.641967385130329
12962,81027BC03800,Warrenton,424.686499718210314,9928.455300279245421
12963,81027BC03900,Warrenton,808.490645855872913,38883.084915857398300
12964,81027BC04000,Warrenton,438.433289920278469,6728.555840091671598
12965,81027BC04100,Warrenton,326.890951475930478,5803.159085961367964
12966,81027BC04200,Warrenton,296.876609175709291,4978.782035846000326
12967,81027BC04300,Warrenton,499.585674909588704,14968.849842807039749
12968,81027BC04400,Warrenton,561.501596485579853,17471.749041537987068
12969,81027BC04500,Warrenton,639.249465617043597,18576.728103682475194
12971,81027C000600,Warrenton,839.508671312806314,8457.100880753696401
12972,81027C000601,Warrenton,1154.383535447124132,71177.071577269904083
12973,81027C000900,Warrenton,301.166267325363776,576.341545338878404
12974,81027C000902,Warrenton,972.458670449498641,31474.760016193355114
12975,81027C001200,Warrenton,294.644192768464450,4922.950167408268499
12976,81027C001400,Warrenton,299.956796482548327,4998.625113151094411
12977,81027C002900,Warrenton,1064.849289679201320,63593.886000869359123
12978,81027C003300,Warrenton,1196.029070528606553,79602.101268643411458
12979,81027C003501,Warrenton,428.962615343231107,2778.949901554152348
12980,81027C004001,Warrenton,485.285383425182886,8411.333426147055434
12981,81027C004600,Warrenton,1195.690783984104655,79568.375488042918732
12982,81027C004700,Warrenton,1181.646629917432620,77019.338575918125571
12983,81027C005202,Warrenton,2831.871896037064289,397214.432787497236859
12984,81027C006800,Warrenton,3319.223880265666139,653742.725259636645205
12985,81027C007000,Warrenton,2367.078259067965519,245818.093510903418064
12986,81027C007200,Warrenton,4023.420147192475270,758413.672130879131146
12987,81027C007300,Warrenton,2267.245473135335942,289341.310399561654776
12988,81027C007400,Warrenton,2495.038828631159049,353159.784539720334578
12989,81027C007500,Warrenton,2497.825793808739945,359166.085038474004250
12991,81027CA00100,Warrenton,3283.033110792707703,494376.540953161776997
12992,81027CA00200,Warrenton,1301.308338964299764,109043.486886715734727
12993,81027CA00300,Warrenton,758.510949741723493,35618.505955906861345
12994,81027CA00400,Warrenton,1278.768069441485295,103992.074595612284611
12996,81027CB00100,Warrenton,1148.205128661816843,68374.194866087971604
12997,81027CB00200,Warrenton,2726.801627647805617,460772.225350872788113
12998,81027CB00300,Warrenton,661.328433141004325,21621.350404570577666
12999,81027CB00400,Warrenton,829.576361733670410,42947.902831226871058
13000,81027CB00500,Warrenton,1944.757694606910718,156548.840644627838628
13001,81027CB00600,Warrenton,1041.432092690715081,59290.117678690708999
13002,81027CB00700,Warrenton,533.601791803442666,6208.815530826175745
13003,81027CB00800,Warrenton,1717.140966514590446,142602.902210301370360
13004,81027CB00900,Warrenton,561.102212270024211,13071.880624344456010
13005,81027CB01000,Warrenton,592.073091499274142,20399.587692572400556
13006,81027CB01100,Warrenton,1225.929984320074936,33306.887523890582088
13007,81027CB01180,Warrenton,31.745520496787389,80.194284123473111
13008,81027CB01200,Warrenton,852.161683184442040,30000.759737928045070
13009,81027CB01300,Warrenton,606.504862691491212,20318.968373170162522
13010,81027CB01400,Warrenton,701.412351456123361,26167.133794848294201
13011,81027CB01500,Warrenton,716.223119216707005,31365.866635930455232
13012,81027CB01600,Warrenton,734.928684281198116,30805.603928346987232
13013,81027CB01700,Warrenton,553.166841632618002,17707.401154415205383
13014,81027CB01701,Warrenton,492.823034919863062,14107.536873073502647
13015,81027CB01800,Warrenton,860.165636709237901,42791.315325353483786
13016,81027CB01900,Warrenton,870.846928154362786,48748.791137178734061
13017,81027CB01901,Warrenton,624.926862202936377,21754.251972091060452
13019,81027DD00100,Warrenton,2984.441435782060580,383366.743679697567131
13020,81027DD00102,Warrenton,890.997814429739719,46176.105789047360304
13021,81027DD00300,Warrenton,304.026590558441285,5739.271104055905198
13022,81027DD00400,Warrenton,303.997404581984313,5199.919471507722847
13023,81027DD00500,Warrenton,300.025790865708643,5227.687170834287826
13024,81027DD00600,Warrenton,345.336948080517175,5864.041583987887861
13025,81027DD00700,Warrenton,513.908422442611254,8154.106111719045657
13026,81027DD00800,Warrenton,421.722909266655563,11081.408911290078322
13027,81027DD00900,Warrenton,407.774242543961805,11471.822509800642365
13028,81027DD01000,Warrenton,437.286657440373745,11453.763488485514245
13029,81027DD01100,Warrenton,428.730869005909597,11354.588596677207534
13030,81027DD01200,Warrenton,446.361908501036623,12947.132304519354875
13031,81027DD01300,Warrenton,426.288760619850564,11129.342736085303841
13032,81027DD01400,Warrenton,491.612387556402155,12171.801303381051184
13033,81027DD01500,Warrenton,454.707021368488313,12676.732863816840108
13034,81027DD01700,Warrenton,583.520036594803855,19136.120200789526280
13035,81027DD01800,Warrenton,427.373459363336337,11217.666190010249920
13036,81027DD01900,Warrenton,518.702671568559595,17727.558300014596171
13037,81027DD02000,Warrenton,384.514927870520239,8541.174592310617300
13038,81027DD02100,Warrenton,2150.190742363181016,130471.132852336682845
13039,81027DD02200,Warrenton,333.037964489855085,5335.610302601442527
13040,81027DD02300,Warrenton,259.678379210816161,2620.989604234540820
13041,81027DD02400,Warrenton,401.676517190240475,10064.472069467168694
13042,81027DD02500,Warrenton,627.357962901005067,13524.430736553762472
13043,81027DD02600,Warrenton,402.047035611361309,10067.286041945904799
13044,81027DD02700,Warrenton,419.995275781478483,11230.962712886857844
13045,81027DD02800,Warrenton,457.440328558163742,12849.566417944906789
13046,81027DD02900,Warrenton,427.304435092208905,11069.063511038089928
13047,81027DD03000,Warrenton,313.395035388037570,5643.521199563649134
13048,81027DD03100,Warrenton,331.575337763369930,6492.469842803663596
13049,81027DD03300,Warrenton,259.722625435651707,2986.036256679208691
13050,81027DD03401,Warrenton,247.451668299927860,2512.130234238560206
13051,81027DD03500,Warrenton,412.959306386274534,10066.165796328667057
13052,81027DD03700,Warrenton,353.481398614213106,7771.924695212170263
13053,81027DD03800,Warrenton,434.342276178807197,11501.357301861457017
13054,81027DD04000,Warrenton,480.426543926653949,14024.015644447972591
13055,81027DD04200,Warrenton,450.411564867548122,10978.148104052961571
13056,81027DD04300,Warrenton,457.095341993042098,11756.252425884100376
13057,81027DD04400,Warrenton,410.239177923442753,10505.303798326243850
13058,81027DD04500,Warrenton,406.909897687737498,10429.769327261703438
13059,81027DD04600,Warrenton,415.016408238361578,10760.500139524385304
13060,81027DD05000,Warrenton,436.880581068595177,11772.103437538507933
13061,81027DD05401,Warrenton,339.178423323744596,5866.181763290866002
13062,81027DD05800,Warrenton,427.524264811044475,11488.110697454383626
13063,81027DD05900,Warrenton,436.637893323984372,12764.241017296199061
13064,81027DD06000,Warrenton,3042.567604856556500,163471.257290058099898
13065,81027DD06100,Warrenton,843.371146324507322,31476.623225432191248
13066,81027DD06200,Warrenton,606.837191122204331,13744.821152687205540
13067,81027DD06300,Warrenton,441.084061045884880,10632.630577596140938
13068,81027DD06400,Warrenton,402.618861210488831,10476.189015275735073
13069,81027DD06500,Warrenton,407.382783735112298,10644.717821012891363
13070,81027DD06600,Warrenton,399.989311698473784,9999.465571205868400
13071,81027DD06700,Warrenton,348.667974605006009,7597.667649841657294
13072,81027DD06800,Warrenton,317.274183603870654,5991.909342038979958
13073,81027DD07000,Warrenton,405.348930868775199,10265.855614271429658
13074,81027DD07100,Warrenton,400.388928116506008,10005.211999508115696
13075,81027DD07200,Warrenton,403.294213331065521,10482.170139348576413
13076,81027DD07300,Warrenton,404.615800998838949,10465.893984085692864
13077,81027DD07400,Warrenton,407.261380879355215,10362.799170155252796
13078,81027DD07500,Warrenton,405.160785250394724,10257.766669928863848
13079,81027DD07600,Warrenton,312.494001574072627,5755.377790712259412
13081,810280000100,Warrenton,300.000571017705909,5000.027360037460312
13082,810280000101,Warrenton,920.204277365419671,26941.467447774379252
13083,810280000200,Warrenton,719.485615821316742,29303.235044056127663
13084,810280000300,Warrenton,887.232703088496805,33053.735103612751118
13085,810280000400,Warrenton,484.504062671740030,6873.163491269632686
13086,810280000500,Warrenton,706.810522924827183,23453.746461923870811
13087,810280000600,Warrenton,800.000190528924577,40000.019052894727793
13088,810280000700,Warrenton,808.432436923848513,40826.189672621221689
13089,810280000800,Warrenton,786.042435623383540,38586.824215574517439
13090,810280000900,Warrenton,800.000190543193071,40000.019054321579461
13091,810280001000,Warrenton,800.000190528924577,40000.019052894727793
13092,810280001100,Warrenton,792.604372161185097,39917.341101853802684
13093,810280001200,Warrenton,820.570343203591619,33616.901316019648220
13094,810280001400,Warrenton,573.017742720752835,14227.770400108876856
13095,810280001401,Warrenton,449.948507757480343,4999.293635853246087
13096,810280001500,Warrenton,800.000107368035856,40000.010736304720922
13097,810280001600,Warrenton,800.000107323990733,40000.010731900212704
13098,810280001700,Warrenton,764.208179808445607,36402.921134251759213
13099,810280002000,Warrenton,2518.092337345048691,258977.622701500891708
13100,810280002001,Warrenton,470.020128644400984,13050.006582390580661
13101,810280002002,Warrenton,700.168396947673159,27281.643959752142109
13102,810280002003,Warrenton,1121.615793114356620,36216.926953365771624
13103,810280002200,Warrenton,4805.128342919144416,1218556.124112589750439
13104,810280002300,Warrenton,8500.557087404537015,2905394.516741758678108
13105,810280002400,Warrenton,1365.365387940428263,88004.759357027825899
13106,810280002500,Warrenton,1528.915831444988726,123297.197397515803459
13107,810280002503,Warrenton,1177.832505287429285,80423.827822306499002
13108,810280002504,Warrenton,1670.849333529697333,143428.547058596159332
13109,810280002600,Warrenton,1447.281728340587961,86283.925863500073319
13110,810280002700,Warrenton,2173.705291891824800,227280.454184633097611
13111,810280002800,Warrenton,492.518448464020935,9064.446272043738645
13112,810280002900,Warrenton,5163.715004119288096,1436555.869183758040890
13113,810280003000,Warrenton,5020.272457548617240,1245331.202477265847847
13114,810280003001,Warrenton,2049.317713641397859,109864.456662959608366
13115,810280003100,Warrenton,3040.506770166471142,308096.866687512316275
13116,810280003102,Warrenton,711.349065135024375,30514.324661559574452
13117,810280003200,Warrenton,1192.971477461352151,76932.076271077166894
13118,810280003201,Warrenton,744.636193831070727,23092.969904346307885
13119,810280003400,Warrenton,3651.937805303466575,710638.710073449299671
13120,810280003401,Warrenton,1446.287235221623860,74734.901003235281678
13121,810280003700,Warrenton,2252.782353454314489,101137.295686830708291
13122,810280003800,Warrenton,1119.419543435654759,34347.785150148411049
13123,810280003900,Warrenton,679.331209334146251,15175.866308784559806
13124,810280003901,Warrenton,2209.454810683272626,32074.951007840416423
13125,810280003902,Warrenton,521.262889291073179,6672.985200803739644
13126,810280003903,Warrenton,1818.031777098630300,26539.456641866054269
13127,810280003904,Warrenton,2135.629248513585026,31143.921035373285122
13128,810280003905,Warrenton,2305.807305767208618,34185.749748475645902
13131,81028AB00100,Warrenton,1207.667319547487750,37903.948794902877125
13132,81028AB00200,Warrenton,735.615316309102809,26779.625596217574639
13133,81028AB00300,Warrenton,410.014211587709269,8700.054953381562882
13134,81028AB00400,Warrenton,299.998824537130076,4999.891054867140156
13135,81028AB00500,Warrenton,388.420026307971511,8436.002443261306325
13136,81028AB00501,Warrenton,376.006265795620948,7680.075877042880165
13137,81028AB00502,Warrenton,376.005205910724328,7680.080506868362136
13138,81028AB00503,Warrenton,355.999883709313394,7799.905098944461315
13139,81028AB00504,Warrenton,410.431137137851238,9453.308559288621836
